,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11
28566,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28567,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28568,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28569,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28570,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28571,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28572,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28573,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28574,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28575,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28576,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28577,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28578,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28579,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28580,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28581,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28582,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28583,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28584,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28585,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28586,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28587,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28588,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28589,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28590,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28591,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28592,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28593,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28594,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28595,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28596,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28597,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28598,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28599,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28600,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28601,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28602,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28603,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28604,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28605,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28606,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28607,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28608,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28609,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28610,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28611,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28612,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28613,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28614,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28615,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28616,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28617,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28618,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28619,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28620,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28621,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28622,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28623,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28624,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28625,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28626,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28627,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28628,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28629,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28630,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28631,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28632,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28633,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28634,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28635,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28636,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28637,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28638,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28639,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28640,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28641,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28642,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28643,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28644,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28645,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28646,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28647,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28648,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28649,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28650,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28651,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28652,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28653,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28654,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28655,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28656,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28657,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28658,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28659,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28660,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28661,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28662,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28663,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28664,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28665,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28666,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28667,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28668,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28669,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28670,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28671,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28672,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28673,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28674,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28675,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28676,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28677,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28678,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28679,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28680,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28681,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28682,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28683,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28684,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28685,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28686,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28687,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28688,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28689,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28690,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28691,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28692,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28693,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28694,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28695,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28696,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28697,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28698,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28699,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28700,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28701,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28702,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28703,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28704,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28705,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28706,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28707,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28708,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28709,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28710,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28711,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28712,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28713,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28714,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28715,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28716,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28717,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28718,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28719,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28720,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28721,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28722,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28723,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28724,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28725,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28726,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28727,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28728,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28729,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28730,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28731,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28732,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28733,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28734,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28735,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28736,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28737,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28738,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28739,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28740,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28741,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28742,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28743,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28744,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28745,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28746,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28747,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28748,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28749,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28750,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28751,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28752,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28753,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28754,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28755,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28756,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28757,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28758,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28759,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28760,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28761,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28762,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28763,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28764,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28765,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28766,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28767,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28768,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28769,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28770,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28771,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28772,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28773,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28774,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28775,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28776,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28777,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28778,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28779,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28780,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28781,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28782,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
28783,1390.3375,1462.2264,1658.6572,1502.0266,1947.4878,3562.801,4160.149,4397.47,4413.207,2915.9785,2036.255
